correct,fold,held_out_subject,p0,p1,pred_label,recording_id,split_seed,strategy,strategy_display,task,true_label,validation_windows_from_recording
1,2,10,6.2684306850957022e-05,0.99993731569314903,1,stroop:s10:r3,1441,random_window,Random-window split,stroop,1,23
1,1,10,0.999520581866989,0.00047941813301103454,0,stroop:s10:r0,1494,random_window,Random-window split,stroop,0,28
1,1,10,0.94072279845392026,0.059277201546079752,0,stroop:s10:r1,1494,random_window,Random-window split,stroop,0,9
1,1,10,0.052962872311212966,0.94703712768878701,1,stroop:s10:r2,1494,random_window,Random-window split,stroop,1,10
1,1,10,1.4227516522822356e-05,0.9999857724834772,1,stroop:s10:r3,1494,random_window,Random-window split,stroop,1,25
1,2,10,0.9997004806534987,0.00029951934650121367,0,stroop:s10:r0,1494,random_window,Random-window split,stroop,0,24
1,2,10,0.97792323758483457,0.022076762415165499,0,stroop:s10:r1,1494,random_window,Random-window split,stroop,0,13
1,2,10,0.091503780389125433,0.90849621961087457,1,stroop:s10:r2,1494,random_window,Random-window split,stroop,1,9
1,2,10,2.9564873032446727e-05,0.99997043512696748,1,stroop:s10:r3,1494,random_window,Random-window split,stroop,1,26
1,1,10,0.99969000792645879,0.00030999207354116153,0,stroop:s10:r0,1547,random_window,Random-window split,stroop,0,19
1,1,10,0.9435547920345555,0.056445207965444499,0,stroop:s10:r1,1547,random_window,Random-window split,stroop,0,18
1,1,10,0.08338410457344908,0.91661589542655098,1,stroop:s10:r2,1547,random_window,Random-window split,stroop,1,12
1,1,10,2.9131497922556816e-05,0.9999708685020775,1,stroop:s10:r3,1547,random_window,Random-window split,stroop,1,23
1,2,10,0.99926538855296299,0.00073461144703700705,0,stroop:s10:r0,1547,random_window,Random-window split,stroop,0,17
1,2,10,0.95208622720732761,0.047913772792672386,0,stroop:s10:r1,1547,random_window,Random-window split,stroop,0,20
1,2,10,0.13221287528909501,0.86778712471090502,1,stroop:s10:r2,1547,random_window,Random-window split,stroop,1,12
1,2,10,5.5612925223458726e-06,0.99999443870747762,1,stroop:s10:r3,1547,random_window,Random-window split,stroop,1,23
1,1,11,0.99999989103560882,1.0896439109647769e-07,0,stroop:s11:r0,1335,random_window,Random-window split,stroop,0,32
1,1,11,0.96864376931578389,0.031356230684216127,0,stroop:s11:r1,1335,random_window,Random-window split,stroop,0,11
1,1,11,0.014585976608607528,0.9854140233913925,1,stroop:s11:r2,1335,random_window,Random-window split,stroop,1,14
1,1,11,0.0088699099501174852,0.99113009004988251,1,stroop:s11:r3,1335,random_window,Random-window split,stroop,1,24
1,2,11,0.99999993805674259,6.1943257434926755e-08,0,stroop:s11:r0,1335,random_window,Random-window split,stroop,0,30
1,2,11,0.95478097760811531,0.045219022391884675,0,stroop:s11:r1,1335,random_window,Random-window split,stroop,0,13
1,2,11,0.0079183531169787942,0.99208164688302125,1,stroop:s11:r2,1335,random_window,Random-window split,stroop,1,21
1,2,11,0.015610930809815064,0.98438906919018498,1,stroop:s11:r3,1335,random_window,Random-window split,stroop,1,17
1,1,11,0.99999999260890182,7.3910981346735291e-09,0,stroop:s11:r0,1388,random_window,Random-window split,stroop,0,29
1,1,11,0.75206011557580044,0.24793988442419962,0,stroop:s11:r1,1388,random_window,Random-window split,stroop,0,14
1,1,11,0.0081265385199319213,0.99187346148006816,1,stroop:s11:r2,1388,random_window,Random-window split,stroop,1,17
1,1,11,0.0069914611118012506,0.99300853888819873,1,stroop:s11:r3,1388,random_window,Random-window split,stroop,1,21
1,2,11,0.99999999436214826,5.6378517269795483e-09,0,stroop:s11:r0,1388,random_window,Random-window split,stroop,0,23
1,2,11,0.96934642794717008,0.030653572052829973,0,stroop:s11:r1,1388,random_window,Random-window split,stroop,0,20
1,2,11,0.009124988284541195,0.99087501171545878,1,stroop:s11:r2,1388,random_window,Random-window split,stroop,1,16
1,2,11,0.0076878011951574208,0.99231219880484267,1,stroop:s11:r3,1388,random_window,Random-window split,stroop,1,22
1,1,11,0.99999999505439463,4.945605451675413e-09,0,stroop:s11:r0,1441,random_window,Random-window split,stroop,0,28
1,1,11,0.99215324983588415,0.0078467501641158524,0,stroop:s11:r1,1441,random_window,Random-window split,stroop,0,15
1,1,11,0.016018951289453926,0.98398104871054604,1,stroop:s11:r2,1441,random_window,Random-window split,stroop,1,14
1,1,11,0.01175675313021771,0.98824324686978227,1,stroop:s11:r3,1441,random_window,Random-window split,stroop,1,24
1,2,11,0.99999998941290114,1.0587098770277947e-08,0,stroop:s11:r0,1441,random_window,Random-window split,stroop,0,33
1,2,11,0.97517838406767265,0.024821615932327432,0,stroop:s11:r1,1441,random_window,Random-window split,stroop,0,10
1,2,11,0.0059174951507982758,0.99408250484920169,1,stroop:s11:r2,1441,random_window,Random-window split,stroop,1,10
1,2,11,0.0092583442057830711,0.99074165579421691,1,stroop:s11:r3,1441,random_window,Random-window split,stroop,1,28
1,1,11,0.99999998537559576,1.4624404262806212e-08,0,stroop:s11:r0,1494,random_window,Random-window split,stroop,0,36
1,1,11,0.9575321080118927,0.042467891988107249,0,stroop:s11:r1,1494,random_window,Random-window split,stroop,0,7
1,1,11,0.0059738737594639034,0.9940261262405361,1,stroop:s11:r2,1494,random_window,Random-window split,stroop,1,18
1,1,11,0.011124250420475892,0.98887574957952407,1,stroop:s11:r3,1494,random_window,Random-window split,stroop,1,20
1,2,11,0.99999994211843179,5.7881568178147655e-08,0,stroop:s11:r0,1494,random_window,Random-window split,stroop,0,28
1,2,11,0.98172908319465857,0.018270916805341469,0,stroop:s11:r1,1494,random_window,Random-window split,stroop,0,15
1,2,11,0.0055236674957705473,0.9944763325042294,1,stroop:s11:r2,1494,random_window,Random-window split,stroop,1,21
1,2,11,0.0082446709564229677,0.99175532904357699,1,stroop:s11:r3,1494,random_window,Random-window split,stroop,1,17
1,1,11,0.99999998375618815,1.624381179058182e-08,0,stroop:s11:r0,1547,random_window,Random-window split,stroop,0,33
1,1,11,0.93050832719820287,0.069491672801797064,0,stroop:s11:r1,1547,random_window,Random-window split,stroop,0,10
1,1,11,0.0094310307201532703,0.99056896927984672,1,stroop:s11:r2,1547,random_window,Random-window split,stroop,1,23
1,1,11,0.0083503845095551903,0.99164961549044484,1,stroop:s11:r3,1547,random_window,Random-window split,stroop,1,15
1,2,11,0.99999996564474936,3.4355250561680331e-08,0,stroop:s11:r0,1547,random_window,Random-window split,stroop,0,30
1,2,11,0.97770516337809854,0.0222948366219014,0,stroop:s11:r1,1547,random_window,Random-window split,stroop,0,13
1,2,11,0.0051474477764126645,0.99485255222358726,1,stroop:s11:r2,1547,random_window,Random-window split,stroop,1,19
1,2,11,0.0057912367627163258,0.99420876323728369,1,stroop:s11:r3,1547,random_window,Random-window split,stroop,1,19
1,1,12,0.99995381413653017,4.6185863469812658e-05,0,stroop:s12:r0,1335,random_window,Random-window split,stroop,0,25
1,1,12,0.94496516045531465,0.055034839544685431,0,stroop:s12:r1,1335,random_window,Random-window split,stroop,0,12
1,1,12,0.027122936088359525,0.97287706391164053,1,stroop:s12:r2,1335,random_window,Random-window split,stroop,1,13
1,1,12,0.0093060251426537038,0.99069397485734634,1,stroop:s12:r3,1335,random_window,Random-window split,stroop,1,25
1,2,12,0.99978439602790925,0.00021560397209079312,0,stroop:s12:r0,1335,random_window,Random-window split,stroop,0,21
1,2,12,0.98021073897210098,0.019789261027898915,0,stroop:s12:r1,1335,random_window,Random-window split,stroop,0,16
1,2,12,0.01754241935575369,0.98245758064424638,1,stroop:s12:r2,1335,random_window,Random-window split,stroop,1,15
1,2,12,0.012377253042568767,0.98762274695743124,1,stroop:s12:r3,1335,random_window,Random-window split,stroop,1,23
1,1,12,0.99982868077943088,0.0001713192205690877,0,stroop:s12:r0,1388,random_window,Random-window split,stroop,0,25
1,1,12,0.96751769158575007,0.032482308414250011,0,stroop:s12:r1,1388,random_window,Random-window split,stroop,0,12
1,1,12,0.026885438094616958,0.97311456190538304,1,stroop:s12:r2,1388,random_window,Random-window split,stroop,1,20
1,1,12,0.0057921461799979807,0.99420785382000199,1,stroop:s12:r3,1388,random_window,Random-window split,stroop,1,18
1,2,12,0.99950568312763688,0.00049431687236319033,0,stroop:s12:r0,1388,random_window,Random-window split,stroop,0,16
1,2,12,0.95801777206284122,0.041982227937158709,0,stroop:s12:r1,1388,random_window,Random-window split,stroop,0,21
1,2,12,0.026603429591617159,0.97339657040838279,1,stroop:s12:r2,1388,random_window,Random-window split,stroop,1,19
1,2,12,0.0056341525880050343,0.99436584741199496,1,stroop:s12:r3,1388,random_window,Random-window split,stroop,1,19
1,1,12,0.99989825268241417,0.00010174731758584651,0,stroop:s12:r0,1441,random_window,Random-window split,stroop,0,23
1,1,12,0.98506199987462273,0.014938000125377259,0,stroop:s12:r1,1441,random_window,Random-window split,stroop,0,14
1,1,12,0.044866471811936953,0.95513352818806307,1,stroop:s12:r2,1441,random_window,Random-window split,stroop,1,10
1,1,12,0.0084783991495601813,0.99152160085043983,1,stroop:s12:r3,1441,random_window,Random-window split,stroop,1,28
1,2,12,0.99976273083586875,0.00023726916413134707,0,stroop:s12:r0,1441,random_window,Random-window split,stroop,0,19
1,2,12,0.9382427651433084,0.061757234856691573,0,stroop:s12:r1,1441,random_window,Random-window split,stroop,0,18
1,2,12,0.016106425129668967,0.98389357487033102,1,stroop:s12:r2,1441,random_window,Random-window split,stroop,1,17
1,2,12,0.0079046974842005516,0.99209530251579947,1,stroop:s12:r3,1441,random_window,Random-window split,stroop,1,21
1,1,12,0.99992507230756,7.4927692439941807e-05,0,stroop:s12:r0,1494,random_window,Random-window split,stroop,0,28
1,1,12,0.92792039254320313,0.072079607456796951,0,stroop:s12:r1,1494,random_window,Random-window split,stroop,0,9
1,1,12,0.019738643538480174,0.98026135646151991,1,stroop:s12:r2,1494,random_window,Random-window split,stroop,1,16
1,1,12,0.015489130359686479,0.98451086964031354,1,stroop:s12:r3,1494,random_window,Random-window split,stroop,1,22
1,2,12,0.99933570304012931,0.00066429695987069496,0,stroop:s12:r0,1494,random_window,Random-window split,stroop,0,23
1,2,12,0.94842348401044951,0.051576515989550417,0,stroop:s12:r1,1494,random_window,Random-window split,stroop,0,14
1,2,12,0.013494960697121423,0.98650503930287847,1,stroop:s12:r2,1494,random_window,Random-window split,stroop,1,18
1,2,12,0.0083098751668580773,0.99169012483314189,1,stroop:s12:r3,1494,random_window,Random-window split,stroop,1,20
1,1,12,0.99994891355421889,5.1086445781133116e-05,0,stroop:s12:r0,1547,random_window,Random-window split,stroop,0,19
1,1,12,0.9873599015336485,0.012640098466351508,0,stroop:s12:r1,1547,random_window,Random-window split,stroop,0,18
1,1,12,0.018923289625101956,0.98107671037489808,1,stroop:s12:r2,1547,random_window,Random-window split,stroop,1,19
1,1,12,0.018111008691839077,0.98188899130816099,1,stroop:s12:r3,1547,random_window,Random-window split,stroop,1,19
1,2,12,0.99989572949081673,0.00010427050918325581,0,stroop:s12:r0,1547,random_window,Random-window split,stroop,0,22
1,2,12,0.96916153272920846,0.030838467270791568,0,stroop:s12:r1,1547,random_window,Random-window split,stroop,0,15
1,2,12,0.025647299702715572,0.97435270029728438,1,stroop:s12:r2,1547,random_window,Random-window split,stroop,1,13
1,2,12,0.0094289405815961794,0.99057105941840384,1,stroop:s12:r3,1547,random_window,Random-window split,stroop,1,25
1,1,13,0.99916485343089445,0.00083514656910562812,0,stroop:s13:r0,1335,random_window,Random-window split,stroop,0,23
1,1,13,0.98716269098264631,0.012837309017353679,0,stroop:s13:r1,1335,random_window,Random-window split,stroop,0,10
1,1,13,0.016729058596999666,0.98327094140300031,1,stroop:s13:r2,1335,random_window,Random-window split,stroop,1,20
1,1,13,0.00038202310497393986,0.99961797689502607,1,stroop:s13:r3,1335,random_window,Random-window split,stroop,1,16
1,2,13,0.99962609485495124,0.00037390514504883981,0,stroop:s13:r0,1335,random_window,Random-window split,stroop,0,26
1,2,13,0.97990884360932451,0.020091156390675494,0,stroop:s13:r1,1335,random_window,Random-window split,stroop,0,7
1,2,13,0.012673062782774854,0.9873269372172252,1,stroop:s13:r2,1335,random_window,Random-window split,stroop,1,20
1,2,13,0.00038888954657968885,0.99961111045342033,1,stroop:s13:r3,1335,random_window,Random-window split,stroop,1,16
1,1,13,0.9997709252458663,0.00022907475413365164,0,stroop:s13:r0,1388,random_window,Random-window split,stroop,0,23
1,1,13,0.9828836544749503,0.017116345525049665,0,stroop:s13:r1,1388,random_window,Random-window split,stroop,0,10
1,1,13,0.024093971648911475,0.97590602835108853,1,stroop:s13:r2,1388,random_window,Random-window split,stroop,1,12
1,1,13,0.0001299510579411258,0.99987004894205889,1,stroop:s13:r3,1388,random_window,Random-window split,stroop,1,24
1,2,13,0.99994079411712589,5.9205882874143185e-05,0,stroop:s13:r0,1388,random_window,Random-window split,stroop,0,22
1,2,13,0.98647429892655814,0.013525701073441799,0,stroop:s13:r1,1388,random_window,Random-window split,stroop,0,11
1,2,13,0.0068430367619110727,0.993156963238089,1,stroop:s13:r2,1388,random_window,Random-window split,stroop,1,11
1,2,13,0.00029163316988435828,0.99970836683011555,1,stroop:s13:r3,1388,random_window,Random-window split,stroop,1,25
1,1,13,0.99990955353209077,9.0446467909137266e-05,0,stroop:s13:r0,1441,random_window,Random-window split,stroop,0,22
1,1,13,0.96097285757459361,0.039027142425406447,0,stroop:s13:r1,1441,random_window,Random-window split,stroop,0,11
1,1,13,0.016920612024971984,0.98307938797502803,1,stroop:s13:r2,1441,random_window,Random-window split,stroop,1,11
1,1,13,9.0974238646633745e-05,0.99990902576135332,1,stroop:s13:r3,1441,random_window,Random-window split,stroop,1,25
1,2,13,0.99991890645613613,8.1093543863846229e-05,0,stroop:s13:r0,1441,random_window,Random-window split,stroop,0,26
1,2,13,0.9893635867900944,0.01063641320990563,0,stroop:s13:r1,1441,random_window,Random-window split,stroop,0,7
1,2,13,0.012423848603039337,0.98757615139696064,1,stroop:s13:r2,1441,random_window,Random-window split,stroop,1,17
1,2,13,0.00070497783583458467,0.99929502216416544,1,stroop:s13:r3,1441,random_window,Random-window split,stroop,1,19
1,1,13,0.99984136707064264,0.00015863292935733091,0,stroop:s13:r0,1494,random_window,Random-window split,stroop,0,23
1,1,13,0.96650318492667009,0.033496815073330015,0,stroop:s13:r1,1494,random_window,Random-window split,stroop,0,10
1,1,13,0.010300070303898486,0.98969992969610154,1,stroop:s13:r2,1494,random_window,Random-window split,stroop,1,19
1,1,13,0.00048396330253868027,0.99951603669746136,1,stroop:s13:r3,1494,random_window,Random-window split,stroop,1,17
1,2,13,0.99866625313130897,0.001333746868690954,0,stroop:s13:r0,1494,random_window,Random-window split,stroop,0,21
1,2,13,0.96701548451128816,0.032984515488711778,0,stroop:s13:r1,1494,random_window,Random-window split,stroop,0,12
1,2,13,0.012962110530719221,0.98703788946928073,1,stroop:s13:r2,1494,random_window,Random-window split,stroop,1,11
1,2,13,0.0005025671646394093,0.99949743283536063,1,stroop:s13:r3,1494,random_window,Random-window split,stroop,1,25
1,1,13,0.99979178198476182,0.00020821801523820279,0,stroop:s13:r0,1547,random_window,Random-window split,stroop,0,19
1,1,13,0.98198361256743516,0.018016387432564857,0,stroop:s13:r1,1547,random_window,Random-window split,stroop,0,14
1,1,13,0.024478117347946082,0.97552188265205397,1,stroop:s13:r2,1547,random_window,Random-window split,stroop,1,16
1,1,13,3.1421356147971008e-05,0.99996857864385214,1,stroop:s13:r3,1547,random_window,Random-window split,stroop,1,20
1,2,13,0.9997437424260891,0.00025625757391093193,0,stroop:s13:r0,1547,random_window,Random-window split,stroop,0,18
1,2,13,0.95525402483986799,0.044745975160132019,0,stroop:s13:r1,1547,random_window,Random-window split,stroop,0,15
1,2,13,0.0061019709701473687,0.99389802902985269,1,stroop:s13:r2,1547,random_window,Random-window split,stroop,1,13
1,2,13,5.3176860478825915e-05,0.99994682313952121,1,stroop:s13:r3,1547,random_window,Random-window split,stroop,1,23
1,1,1,0.99419678110840048,0.0058032188915995075,0,stroop:s01:r0,1335,recording_disjoint,Recording-disjoint split,stroop,0,157
0,1,1,0.98370979665304026,0.016290203346959731,0,stroop:s01:r2,1335,recording_disjoint,Recording-disjoint split,stroop,1,139
0,2,1,0.00056173262050535262,0.9994382673794947,1,stroop:s01:r1,1335,recording_disjoint,Recording-disjoint split,stroop,0,148
1,2,1,5.7073638433244009e-05,0.99994292636156668,1,stroop:s01:r3,1335,recording_disjoint,Recording-disjoint split,stroop,1,209
0,1,1,0.00052506343312055807,0.99947493656687936,1,stroop:s01:r0,1388,recording_disjoint,Recording-disjoint split,stroop,0,157
0,1,1,0.88066512855813117,0.1193348714418689,0,stroop:s01:r3,1388,recording_disjoint,Recording-disjoint split,stroop,1,209
0,2,1,0.012866573679715866,0.98713342632028411,1,stroop:s01:r1,1388,recording_disjoint,Recording-disjoint split,stroop,0,148
1,2,1,0.046994409876895765,0.95300559012310426,1,stroop:s01:r2,1388,recording_disjoint,Recording-disjoint split,stroop,1,139
0,1,1,0.00052506343312055807,0.99947493656687936,1,stroop:s01:r0,1441,recording_disjoint,Recording-disjoint split,stroop,0,157
0,1,1,0.88066512855813117,0.1193348714418689,0,stroop:s01:r3,1441,recording_disjoint,Recording-disjoint split,stroop,1,209
0,2,1,0.012866573679715866,0.98713342632028411,1,stroop:s01:r1,1441,recording_disjoint,Recording-disjoint split,stroop,0,148
1,2,1,0.046994409876895765,0.95300559012310426,1,stroop:s01:r2,1441,recording_disjoint,Recording-disjoint split,stroop,1,139
0,1,1,0.00052506343312055807,0.99947493656687936,1,stroop:s01:r0,1494,recording_disjoint,Recording-disjoint split,stroop,0,157
0,1,1,0.88066512855813117,0.1193348714418689,0,stroop:s01:r3,1494,recording_disjoint,Recording-disjoint split,stroop,1,209
0,2,1,0.012866573679715866,0.98713342632028411,1,stroop:s01:r1,1494,recording_disjoint,Recording-disjoint split,stroop,0,148
1,2,1,0.046994409876895765,0.95300559012310426,1,stroop:s01:r2,1494,recording_disjoint,Recording-disjoint split,stroop,1,139
1,1,1,0.99419678110840048,0.0058032188915995075,0,stroop:s01:r0,1547,recording_disjoint,Recording-disjoint split,stroop,0,157
0,1,1,0.98370979665304026,0.016290203346959731,0,stroop:s01:r2,1547,recording_disjoint,Recording-disjoint split,stroop,1,139
0,2,1,0.00056173262050535262,0.9994382673794947,1,stroop:s01:r1,1547,recording_disjoint,Recording-disjoint split,stroop,0,148
1,2,1,5.7073638433244009e-05,0.99994292636156668,1,stroop:s01:r3,1547,recording_disjoint,Recording-disjoint split,stroop,1,209
1,1,2,0.90755352197186046,0.092446478028139517,0,stroop:s02:r0,1335,recording_disjoint,Recording-disjoint split,stroop,0,450
1,1,2,0.073202475442717851,0.92679752455728215,1,stroop:s02:r2,1335,recording_disjoint,Recording-disjoint split,stroop,1,106
0,2,2,0.0061442824281157287,0.99385571757188418,1,stroop:s02:r1,1335,recording_disjoint,Recording-disjoint split,stroop,0,95
1,2,2,0.0033946454603232122,0.9966053545396768,1,stroop:s02:r3,1335,recording_disjoint,Recording-disjoint split,stroop,1,208
1,1,2,0.98283500754632358,0.017164992453676343,0,stroop:s02:r0,1388,recording_disjoint,Recording-disjoint split,stroop,0,450
1,1,2,0.12537728404970677,0.87462271595029317,1,stroop:s02:r3,1388,recording_disjoint,Recording-disjoint split,stroop,1,208
0,2,2,0.0061000711437245083,0.99389992885627543,1,stroop:s02:r1,1388,recording_disjoint,Recording-disjoint split,stroop,0,95
1,2,2,0.004210454310201779,0.99578954568979827,1,stroop:s02:r2,1388,recording_disjoint,Recording-disjoint split,stroop,1,106
1,1,2,0.98283500754632358,0.017164992453676343,0,stroop:s02:r0,1441,recording_disjoint,Recording-disjoint split,stroop,0,450
1,1,2,0.12537728404970677,0.87462271595029317,1,stroop:s02:r3,1441,recording_disjoint,Recording-disjoint split,stroop,1,208
0,2,2,0.0061000711437245083,0.99389992885627543,1,stroop:s02:r1,1441,recording_disjoint,Recording-disjoint split,stroop,0,95
1,2,2,0.004210454310201779,0.99578954568979827,1,stroop:s02:r2,1441,recording_disjoint,Recording-disjoint split,stroop,1,106
1,1,2,0.98283500754632358,0.017164992453676343,0,stroop:s02:r0,1494,recording_disjoint,Recording-disjoint split,stroop,0,450
1,1,2,0.12537728404970677,0.87462271595029317,1,stroop:s02:r3,1494,recording_disjoint,Recording-disjoint split,stroop,1,208
0,2,2,0.0061000711437245083,0.99389992885627543,1,stroop:s02:r1,1494,recording_disjoint,Recording-disjoint split,stroop,0,95
1,2,2,0.004210454310201779,0.99578954568979827,1,stroop:s02:r2,1494,recording_disjoint,Recording-disjoint split,stroop,1,106
1,1,2,0.90755352197186046,0.092446478028139517,0,stroop:s02:r0,1547,recording_disjoint,Recording-disjoint split,stroop,0,450
1,1,2,0.073202475442717851,0.92679752455728215,1,stroop:s02:r2,1547,recording_disjoint,Recording-disjoint split,stroop,1,106
0,2,2,0.0061442824281157287,0.99385571757188418,1,stroop:s02:r1,1547,recording_disjoint,Recording-disjoint split,stroop,0,95
1,2,2,0.0033946454603232122,0.9966053545396768,1,stroop:s02:r3,1547,recording_disjoint,Recording-disjoint split,stroop,1,208
0,1,3,0.0011840875884692806,0.99881591241153067,1,stroop:s03:r0,1335,recording_disjoint,Recording-disjoint split,stroop,0,181
1,1,3,0.068410753061263513,0.93158924693873646,1,stroop:s03:r2,1335,recording_disjoint,Recording-disjoint split,stroop,1,102
0,2,3,0.019150478515988903,0.98084952148401117,1,stroop:s03:r1,1335,recording_disjoint,Recording-disjoint split,stroop,0,127
1,2,3,0.00024407723905914299,0.99975592276094083,1,stroop:s03:r3,1335,recording_disjoint,Recording-disjoint split,stroop,1,160
0,1,3,0.015477480811454399,0.98452251918854561,1,stroop:s03:r0,1388,recording_disjoint,Recording-disjoint split,stroop,0,181
1,1,3,0.00012070342727917532,0.99987929657272079,1,stroop:s03:r3,1388,recording_disjoint,Recording-disjoint split,stroop,1,160
1,2,3,0.60726713597870563,0.39273286402129426,0,stroop:s03:r1,1388,recording_disjoint,Recording-disjoint split,stroop,0,127
1,2,3,0.012890614921674856,0.98710938507832513,1,stroop:s03:r2,1388,recording_disjoint,Recording-disjoint split,stroop,1,102
0,1,3,0.015477480811454399,0.98452251918854561,1,stroop:s03:r0,1441,recording_disjoint,Recording-disjoint split,stroop,0,181
1,1,3,0.00012070342727917532,0.99987929657272079,1,stroop:s03:r3,1441,recording_disjoint,Recording-disjoint split,stroop,1,160
1,2,3,0.60726713597870563,0.39273286402129426,0,stroop:s03:r1,1441,recording_disjoint,Recording-disjoint split,stroop,0,127
1,2,3,0.012890614921674856,0.98710938507832513,1,stroop:s03:r2,1441,recording_disjoint,Recording-disjoint split,stroop,1,102
0,1,3,0.015477480811454399,0.98452251918854561,1,stroop:s03:r0,1494,recording_disjoint,Recording-disjoint split,stroop,0,181
1,1,3,0.00012070342727917532,0.99987929657272079,1,stroop:s03:r3,1494,recording_disjoint,Recording-disjoint split,stroop,1,160
1,2,3,0.60726713597870563,0.39273286402129426,0,stroop:s03:r1,1494,recording_disjoint,Recording-disjoint split,stroop,0,127
1,2,3,0.012890614921674856,0.98710938507832513,1,stroop:s03:r2,1494,recording_disjoint,Recording-disjoint split,stroop,1,102
0,1,3,0.0011840875884692806,0.99881591241153067,1,stroop:s03:r0,1547,recording_disjoint,Recording-disjoint split,stroop,0,181
1,1,3,0.068410753061263513,0.93158924693873646,1,stroop:s03:r2,1547,recording_disjoint,Recording-disjoint split,stroop,1,102
0,2,3,0.019150478515988903,0.98084952148401117,1,stroop:s03:r1,1547,recording_disjoint,Recording-disjoint split,stroop,0,127
1,2,3,0.00024407723905914299,0.99975592276094083,1,stroop:s03:r3,1547,recording_disjoint,Recording-disjoint split,stroop,1,160
1,1,4,0.99999999999817846,1.8216203049347465e-12,0,stroop:s04:r0,1335,recording_disjoint,Recording-disjoint split,stroop,0,116
0,1,4,0.83682521486128747,0.16317478513871253,0,stroop:s04:r2,1335,recording_disjoint,Recording-disjoint split,stroop,1,62
0,2,4,0.022313470187000303,0.97768652981299975,1,stroop:s04:r1,1335,recording_disjoint,Recording-disjoint split,stroop,0,89
1,2,4,4.2463474749113892e-05,0.99995753652525088,1,stroop:s04:r3,1335,recording_disjoint,Recording-disjoint split,stroop,1,192
1,1,4,0.99998630359955887,1.3696400441166279e-05,0,stroop:s04:r0,1388,recording_disjoint,Recording-disjoint split,stroop,0,116
1,1,4,0.015965165214809379,0.98403483478519049,1,stroop:s04:r3,1388,recording_disjoint,Recording-disjoint split,stroop,1,192
0,2,4,0.032451526479377872,0.96754847352062212,1,stroop:s04:r1,1388,recording_disjoint,Recording-disjoint split,stroop,0,89
1,2,4,0.0062836919942614823,0.99371630800573851,1,stroop:s04:r2,1388,recording_disjoint,Recording-disjoint split,stroop,1,62
1,1,4,0.99998630359955887,1.3696400441166279e-05,0,stroop:s04:r0,1441,recording_disjoint,Recording-disjoint split,stroop,0,116
1,1,4,0.015965165214809379,0.98403483478519049,1,stroop:s04:r3,1441,recording_disjoint,Recording-disjoint split,stroop,1,192
0,2,4,0.032451526479377872,0.96754847352062212,1,stroop:s04:r1,1441,recording_disjoint,Recording-disjoint split,stroop,0,89
1,2,4,0.0062836919942614823,0.99371630800573851,1,stroop:s04:r2,1441,recording_disjoint,Recording-disjoint split,stroop,1,62
1,1,4,0.99998630359955887,1.3696400441166279e-05,0,stroop:s04:r0,1494,recording_disjoint,Recording-disjoint split,stroop,0,116
1,1,4,0.015965165214809379,0.98403483478519049,1,stroop:s04:r3,1494,recording_disjoint,Recording-disjoint split,stroop,1,192
0,2,4,0.032451526479377872,0.96754847352062212,1,stroop:s04:r1,1494,recording_disjoint,Recording-disjoint split,stroop,0,89
1,2,4,0.0062836919942614823,0.99371630800573851,1,stroop:s04:r2,1494,recording_disjoint,Recording-disjoint split,stroop,1,62
1,1,4,0.99999999999817846,1.8216203049347465e-12,0,stroop:s04:r0,1547,recording_disjoint,Recording-disjoint split,stroop,0,116
0,1,4,0.83682521486128747,0.16317478513871253,0,stroop:s04:r2,1547,recording_disjoint,Recording-disjoint split,stroop,1,62
0,2,4,0.022313470187000303,0.97768652981299975,1,stroop:s04:r1,1547,recording_disjoint,Recording-disjoint split,stroop,0,89
1,2,4,4.2463474749113892e-05,0.99995753652525088,1,stroop:s04:r3,1547,recording_disjoint,Recording-disjoint split,stroop,1,192
1,1,5,0.9993233936027337,0.00067660639726631225,0,stroop:s05:r0,1335,recording_disjoint,Recording-disjoint split,stroop,0,244
1,1,5,0.0012568640418249111,0.9987431359581751,1,stroop:s05:r2,1335,recording_disjoint,Recording-disjoint split,stroop,1,108
0,2,5,0.046908857730106383,0.95309114226989367,1,stroop:s05:r1,1335,recording_disjoint,Recording-disjoint split,stroop,0,137
1,2,5,0.0039219763171627472,0.99607802368283727,1,stroop:s05:r3,1335,recording_disjoint,Recording-disjoint split,stroop,1,171
1,1,5,0.89681467087348554,0.10318532912651444,0,stroop:s05:r0,1388,recording_disjoint,Recording-disjoint split,stroop,0,244
1,1,5,0.043835523299897323,0.95616447670010274,1,stroop:s05:r3,1388,recording_disjoint,Recording-disjoint split,stroop,1,171
0,2,5,0.021529256614515074,0.9784707433854849,1,stroop:s05:r1,1388,recording_disjoint,Recording-disjoint split,stroop,0,137
1,2,5,0.0020440863840982476,0.99795591361590175,1,stroop:s05:r2,1388,recording_disjoint,Recording-disjoint split,stroop,1,108
1,1,5,0.89681467087348554,0.10318532912651444,0,stroop:s05:r0,1441,recording_disjoint,Recording-disjoint split,stroop,0,244
1,1,5,0.043835523299897323,0.95616447670010274,1,stroop:s05:r3,1441,recording_disjoint,Recording-disjoint split,stroop,1,171
0,2,5,0.021529256614515074,0.9784707433854849,1,stroop:s05:r1,1441,recording_disjoint,Recording-disjoint split,stroop,0,137
